ID,Статистическое время,Средняя скорость ветра(m/s),Нормализованная активная мощность,Средняя температура окружающей среды(°C)
54384,2024-03-29 19:50:00,11.89,0.97,15.48
54385,2024-03-29 20:00:00,12.39,0.96,15.69
54386,2024-03-29 20:10:00,13.62,0.97,15.7
54387,2024-03-29 20:20:00,13.15,0.97,15.7
54388,2024-03-29 20:30:00,13.44,0.97,15.68
54389,2024-03-29 20:40:00,14.97,0.97,15.5
54390,2024-03-29 20:50:00,14.15,0.97,15.3
54391,2024-03-29 21:00:00,14.09,0.97,15
54392,2024-03-29 21:10:00,14.29,0.97,14.7
54393,2024-03-29 21:20:00,14.09,0.97,14.54
54394,2024-03-29 21:30:00,13.69,0.97,14.46
54395,2024-03-29 21:40:00,13.8,0.97,14.43
54396,2024-03-29 21:50:00,13.19,0.97,14.42
54397,2024-03-29 22:00:00,12.45,0.97,14.4
54398,2024-03-29 22:10:00,11.97,0.97,14.44
54399,2024-03-29 22:20:00,11.67,0.97,14.41
54400,2024-03-29 22:30:00,11.72,0.97,14.42
54401,2024-03-29 22:40:00,11.5,0.97,14.43
54402,2024-03-29 22:50:00,10.98,0.97,14.38
54403,2024-03-29 23:00:00,11.03,0.95,14.27
54404,2024-03-29 23:10:00,11.77,0.97,14.1
54405,2024-03-29 23:20:00,12.34,0.97,14.03
54406,2024-03-29 23:30:00,11.67,0.97,13.98
54407,2024-03-29 23:40:00,11.85,0.97,13.99
54408,2024-03-29 23:50:00,11.89,0.97,14.02
54409,2024-03-30 0:00:00,11.72,0.97,14.1
54410,2024-03-30 0:10:00,11.36,0.97,14.04
54411,2024-03-30 0:20:00,11.37,0.97,13.97
54412,2024-03-30 0:30:00,11.35,0.97,13.98
54413,2024-03-30 0:40:00,11.08,0.97,13.99
54414,2024-03-30 0:50:00,11.39,0.97,13.93
54415,2024-03-30 1:00:00,11.5,0.97,13.89
54416,2024-03-30 1:10:00,11.62,0.97,13.81
54417,2024-03-30 1:20:00,11.58,0.96,13.75
54418,2024-03-30 1:30:00,10.87,0.94,13.69
54419,2024-03-30 1:40:00,10.64,0.89,13.68
54420,2024-03-30 1:50:00,11.03,0.96,13.58
54421,2024-03-30 2:00:00,11.6,0.97,13.53
54422,2024-03-30 2:10:00,11.93,0.97,13.4
54423,2024-03-30 2:20:00,11.78,0.97,13.31
54424,2024-03-30 2:30:00,12.27,0.97,13.12
54425,2024-03-30 2:40:00,12.19,0.97,13.02
54426,2024-03-30 2:50:00,12.24,0.97,13.05
54427,2024-03-30 3:00:00,11.28,0.93,13.01
54428,2024-03-30 3:10:00,10.77,0.95,12.9
54429,2024-03-30 3:20:00,11.45,0.97,12.9
54430,2024-03-30 3:30:00,11.68,0.97,12.84
54431,2024-03-30 3:40:00,12.68,0.97,12.65
54432,2024-03-30 3:50:00,12.2,0.97,12.43
54433,2024-03-30 4:00:00,13.11,0.97,12.18
54434,2024-03-30 4:10:00,13.23,0.97,12.05
54435,2024-03-30 4:20:00,13.81,0.97,11.99
54436,2024-03-30 4:30:00,13.43,0.97,11.91
54437,2024-03-30 4:40:00,14,0.97,11.75
54438,2024-03-30 4:50:00,13.44,0.97,11.61
54439,2024-03-30 5:00:00,12.78,0.97,11.47
54440,2024-03-30 5:10:00,12.69,0.97,11.31
54441,2024-03-30 5:20:00,13.02,0.97,11.12
54442,2024-03-30 5:30:00,14,0.97,10.95
54443,2024-03-30 5:40:00,13.51,0.97,10.89
54444,2024-03-30 5:50:00,14.21,0.97,10.79
54445,2024-03-30 6:00:00,13.64,0.97,10.72
54446,2024-03-30 6:10:00,13.88,0.97,10.64
54447,2024-03-30 6:20:00,13.78,0.97,10.63
54448,2024-03-30 6:30:00,13.21,0.97,10.66
54449,2024-03-30 6:40:00,12.97,0.97,10.68
54450,2024-03-30 6:50:00,12.88,0.97,10.66
54451,2024-03-30 7:00:00,13.33,0.97,10.54
54452,2024-03-30 7:10:00,13.26,0.97,10.53
54453,2024-03-30 7:20:00,12.44,0.97,10.52
54454,2024-03-30 7:30:00,11.42,0.97,10.5
54455,2024-03-30 7:40:00,11.68,0.97,10.49
54456,2024-03-30 7:50:00,11.3,0.97,10.52
54457,2024-03-30 8:00:00,11.09,0.94,10.58
54458,2024-03-30 8:10:00,10.93,0.93,10.63
54459,2024-03-30 8:20:00,10.64,0.93,10.55
54460,2024-03-30 8:30:00,11.55,0.97,10.42
54461,2024-03-30 8:40:00,11.25,0.97,10.46
54462,2024-03-30 8:50:00,10.57,0.92,10.6
54463,2024-03-30 9:00:00,10.59,0.88,10.72
54464,2024-03-30 9:10:00,9.69,0.75,10.85
54465,2024-03-30 9:20:00,9.25,0.69,11
54466,2024-03-30 9:30:00,8.97,0.66,11.17
54467,2024-03-30 9:40:00,9.24,0.71,11.21
54468,2024-03-30 9:50:00,8.98,0.64,11.39
54469,2024-03-30 10:00:00,9.12,0.68,11.42
54470,2024-03-30 10:10:00,8.68,0.59,11.63
54471,2024-03-30 10:20:00,8.93,0.63,11.75
54472,2024-03-30 10:30:00,9.57,0.74,11.61
54473,2024-03-30 10:40:00,9.8,0.77,11.67
54474,2024-03-30 10:50:00,10.26,0.85,11.66
54475,2024-03-30 11:00:00,10.81,0.93,11.38
54476,2024-03-30 11:10:00,10.43,0.88,11.56
54477,2024-03-30 11:20:00,10.75,0.93,11.62
54478,2024-03-30 11:30:00,10.83,0.93,11.73
54479,2024-03-30 11:40:00,10.95,0.93,11.89
54480,2024-03-30 11:50:00,10.82,0.93,12.02
54481,2024-03-30 12:00:00,10.91,0.91,12.22
54482,2024-03-30 12:10:00,11.48,0.97,12.08
54483,2024-03-30 12:20:00,11.59,0.96,12.08
54484,2024-03-30 12:30:00,11.53,0.97,11.94
54485,2024-03-30 12:40:00,11.29,0.97,11.86
54486,2024-03-30 12:50:00,11.81,0.97,11.92
54487,2024-03-30 13:00:00,12.3,0.97,11.79
54488,2024-03-30 13:10:00,12.35,0.97,11.4
54489,2024-03-30 13:20:00,11.63,0.97,11
54490,2024-03-30 13:30:00,11.82,0.97,10.81
54491,2024-03-30 13:40:00,11.26,0.97,10.78
54492,2024-03-30 13:50:00,11.19,0.97,10.58
54493,2024-03-30 14:00:00,11.43,0.97,10.34
54494,2024-03-30 14:10:00,11.05,0.97,10.08
54495,2024-03-30 14:20:00,11.13,0.97,10.06
54496,2024-03-30 14:30:00,11.03,0.94,10.29
54497,2024-03-30 14:40:00,11.07,0.97,10.16
54498,2024-03-30 14:50:00,11.26,0.97,10.13
54499,2024-03-30 15:00:00,11.2,0.97,10.19
54500,2024-03-30 15:10:00,11.5,0.97,10.16
54501,2024-03-30 15:20:00,11.54,0.97,10.14
54502,2024-03-30 15:30:00,11.81,0.97,10.1
54503,2024-03-30 15:40:00,11.78,0.97,9.97
54504,2024-03-30 15:50:00,11.94,0.97,9.92
54505,2024-03-30 16:00:00,11.87,0.97,9.94
54506,2024-03-30 16:10:00,11.75,0.97,10.04
54507,2024-03-30 16:20:00,11.65,0.97,10.09
54508,2024-03-30 16:30:00,11.67,0.97,10.09
54509,2024-03-30 16:40:00,11.85,0.97,10.14
54510,2024-03-30 16:50:00,12.16,0.97,10.15
54511,2024-03-30 17:00:00,11.64,0.97,10.24
54512,2024-03-30 17:10:00,11.2,0.97,10.4
54513,2024-03-30 17:20:00,11.1,0.97,10.49
54514,2024-03-30 17:30:00,11.09,0.97,10.5
54515,2024-03-30 17:40:00,10.98,0.94,10.65
54516,2024-03-30 17:50:00,10.27,0.86,10.71
54517,2024-03-30 18:00:00,9.26,0.73,10.83
54518,2024-03-30 18:10:00,9.14,0.75,10.87
54519,2024-03-30 18:20:00,10.48,0.88,11.01
54520,2024-03-30 18:30:00,10.33,0.89,10.99
54521,2024-03-30 18:40:00,10.76,0.96,10.97
54522,2024-03-30 18:50:00,10.51,0.95,10.95
54523,2024-03-30 19:00:00,11.52,0.97,10.96
54524,2024-03-30 19:10:00,12.05,0.97,10.91
54525,2024-03-30 19:20:00,12.11,0.97,10.87
54526,2024-03-30 19:30:00,11.99,0.97,10.86
54527,2024-03-30 19:40:00,11.83,0.97,10.81
54528,2024-03-30 19:50:00,13.15,0.97,10.95
54529,2024-03-30 20:00:00,11.83,0.97,11.05
54530,2024-03-30 20:10:00,11.38,0.97,11.03
54531,2024-03-30 20:20:00,11.03,0.97,10.96
54532,2024-03-30 20:30:00,11.2,0.97,10.92
54533,2024-03-30 20:40:00,11.32,0.97,10.94
54534,2024-03-30 20:50:00,11.12,0.97,10.89
54535,2024-03-30 21:00:00,10.95,0.95,10.74
54536,2024-03-30 21:10:00,10.89,0.97,10.37
54537,2024-03-30 21:20:00,10.91,0.95,10.22
54538,2024-03-30 21:30:00,10.94,0.97,10.08
54539,2024-03-30 21:40:00,11.19,0.97,9.95
54540,2024-03-30 21:50:00,10.74,0.93,9.59
54541,2024-03-30 22:00:00,11.36,0.96,9.19
54542,2024-03-30 22:10:00,11.61,0.97,8.99
54543,2024-03-30 22:20:00,11.67,0.97,8.95
54544,2024-03-30 22:30:00,11.66,0.97,8.9
54545,2024-03-30 22:40:00,11.48,0.97,8.95
54546,2024-03-30 22:50:00,11.49,0.97,8.87
54547,2024-03-30 23:00:00,11.95,0.97,8.97
54548,2024-03-30 23:10:00,11.69,0.97,9.13
54549,2024-03-30 23:20:00,11.71,0.97,9.19
54550,2024-03-30 23:30:00,11.42,0.97,9.16
54551,2024-03-30 23:40:00,11.23,0.97,9.04
54552,2024-03-30 23:50:00,11.76,0.97,9.06
54553,2024-03-31 0:00:00,11.72,0.97,9.1
54554,2024-03-31 0:10:00,11.68,0.97,8.94
54555,2024-03-31 0:20:00,11.36,0.97,8.83
54556,2024-03-31 0:30:00,12.05,0.97,8.76
54557,2024-03-31 0:40:00,12.29,0.97,8.6
54558,2024-03-31 0:50:00,11.92,0.97,8.48
54559,2024-03-31 1:00:00,11.74,0.97,8.38
54560,2024-03-31 1:10:00,12,0.97,8.21
54561,2024-03-31 1:20:00,11.86,0.97,8.06
54562,2024-03-31 1:30:00,12.37,0.97,7.96
54563,2024-03-31 1:40:00,12.16,0.97,7.86
54564,2024-03-31 1:50:00,12.43,0.97,7.73
54565,2024-03-31 2:00:00,12.24,0.97,7.69
54566,2024-03-31 2:10:00,12.57,0.97,7.64
54567,2024-03-31 2:20:00,12.53,0.97,7.54
54568,2024-03-31 2:30:00,13.28,0.97,7.44
54569,2024-03-31 2:40:00,13.03,0.97,7.33
54570,2024-03-31 2:50:00,13.1,0.97,7.17
54571,2024-03-31 3:00:00,13.52,0.97,7.05
54572,2024-03-31 3:10:00,13.41,0.97,6.9
54573,2024-03-31 3:20:00,14.23,0.97,6.77
54574,2024-03-31 3:30:00,12.86,0.97,6.71
54575,2024-03-31 3:40:00,13.09,0.97,6.71
54576,2024-03-31 3:50:00,13.08,0.97,6.68
54577,2024-03-31 4:00:00,14.33,0.97,6.54
54578,2024-03-31 4:10:00,13.89,0.97,6.41
54579,2024-03-31 4:20:00,14.07,0.97,6.31
54580,2024-03-31 4:30:00,13.77,0.97,6.15
54581,2024-03-31 4:40:00,13.79,0.97,5.97
54582,2024-03-31 4:50:00,13.5,0.97,5.93
54583,2024-03-31 5:00:00,13.03,0.97,5.96
54584,2024-03-31 5:10:00,13.45,0.97,5.87
54585,2024-03-31 5:20:00,13.55,0.97,5.78
54586,2024-03-31 5:30:00,12.44,0.98,5.77
54587,2024-03-31 5:40:00,11.91,0.97,5.81
54588,2024-03-31 5:50:00,12.15,0.98,5.84
54589,2024-03-31 6:00:00,12.11,0.97,5.8
54590,2024-03-31 6:10:00,12.26,0.97,5.73
54591,2024-03-31 6:20:00,12.21,0.97,5.72
54592,2024-03-31 6:30:00,12.84,0.98,5.57
54593,2024-03-31 6:40:00,12.29,0.97,5.22
54594,2024-03-31 6:50:00,12.76,0.97,5.04
54595,2024-03-31 7:00:00,11.93,0.97,4.9
54596,2024-03-31 7:10:00,11.53,0.97,4.82
54597,2024-03-31 7:20:00,11.87,0.97,4.75
54598,2024-03-31 7:30:00,11.92,0.97,4.65
54599,2024-03-31 7:40:00,12.03,0.98,4.68
54600,2024-03-31 7:50:00,12.07,0.98,4.74
54601,2024-03-31 8:00:00,11.81,0.97,4.73
54602,2024-03-31 8:10:00,12.03,0.98,4.77
54603,2024-03-31 8:20:00,12.02,0.98,4.8
54604,2024-03-31 8:30:00,11.43,0.97,4.8
54605,2024-03-31 8:40:00,11.21,0.97,4.97
54606,2024-03-31 8:50:00,11.5,0.97,5.07
54607,2024-03-31 9:00:00,11.41,0.97,5.15
54608,2024-03-31 9:10:00,11.37,0.98,5.24
54609,2024-03-31 9:20:00,11.46,0.97,5.48
54610,2024-03-31 9:30:00,11.45,0.97,5.94
54611,2024-03-31 9:40:00,10.83,0.96,6.32
54612,2024-03-31 9:50:00,10.98,0.97,6.7
54613,2024-03-31 10:00:00,11.34,0.97,6.91
54614,2024-03-31 10:10:00,10.97,0.94,7.09
54615,2024-03-31 10:20:00,10.91,0.95,7.42
54616,2024-03-31 10:30:00,10.59,0.9,7.58
54617,2024-03-31 10:40:00,10.62,0.92,7.88
54618,2024-03-31 10:50:00,10.38,0.91,8.24
54619,2024-03-31 11:00:00,10.62,0.94,8.04
54620,2024-03-31 11:10:00,10.94,0.95,7.92
54621,2024-03-31 11:20:00,10.61,0.91,7.91
54622,2024-03-31 11:30:00,10.25,0.89,8.07
54623,2024-03-31 11:40:00,10.2,0.87,8.46
54624,2024-03-31 11:50:00,11.03,0.95,8.55
54625,2024-03-31 12:00:00,10.76,0.92,8.79
54626,2024-03-31 12:10:00,10.66,0.92,8.89
54627,2024-03-31 12:20:00,10.62,0.93,8.73
54628,2024-03-31 12:30:00,10.13,0.84,9.15
54629,2024-03-31 12:40:00,10.59,0.91,9.49
54630,2024-03-31 12:50:00,10.35,0.86,9.63
54631,2024-03-31 13:00:00,10.48,0.88,9.73
54632,2024-03-31 13:10:00,10.94,0.93,9.25
54633,2024-03-31 13:20:00,10.64,0.93,9.55
54634,2024-03-31 13:30:00,10.32,0.93,9.76
54635,2024-03-31 13:40:00,10.28,0.83,10.15
54636,2024-03-31 13:50:00,9.67,0.77,10.41
54637,2024-03-31 14:00:00,9.72,0.8,10.39
54638,2024-03-31 14:10:00,9.85,0.83,10.36
54639,2024-03-31 14:20:00,9.76,0.8,10.49
54640,2024-03-31 14:30:00,9.4,0.75,10.48
54641,2024-03-31 14:40:00,9.1,0.7,10.69
54642,2024-03-31 14:50:00,10.02,0.82,10.49
54643,2024-03-31 15:00:00,9.61,0.76,10.39
54644,2024-03-31 15:10:00,9.41,0.74,10.48
54645,2024-03-31 15:20:00,10.02,0.83,10.52
54646,2024-03-31 15:30:00,9.97,0.84,10.67
54647,2024-03-31 15:40:00,8.81,0.6,11
54648,2024-03-31 15:50:00,9.25,0.7,10.66
54649,2024-03-31 16:00:00,9.52,0.75,10.47
54650,2024-03-31 16:10:00,9.72,0.81,10.5
54651,2024-03-31 16:20:00,10.37,0.91,10.41
54652,2024-03-31 16:30:00,10.55,0.88,10.22
54653,2024-03-31 16:40:00,10.17,0.85,10.22
54654,2024-03-31 16:50:00,8.58,0.62,10.23
54655,2024-03-31 17:00:00,8.35,0.55,10.26
54656,2024-03-31 17:10:00,7.75,0.45,10.3
54657,2024-03-31 17:20:00,8.12,0.58,9.96
54658,2024-03-31 17:30:00,8.35,0.58,9.84
54659,2024-03-31 17:40:00,8.3,0.57,9.81
54660,2024-03-31 17:50:00,8.65,0.67,9.72
54661,2024-03-31 18:00:00,7.81,0.54,9.71
54662,2024-03-31 18:10:00,7.62,0.48,9.64
54663,2024-03-31 18:20:00,7.6,0.46,9.68
54664,2024-03-31 18:30:00,7.41,0.42,9.55
54665,2024-03-31 18:40:00,7.65,0.46,9.29
54666,2024-03-31 18:50:00,7.24,0.42,8.89
54667,2024-03-31 19:00:00,7.41,0.45,8.84
54668,2024-03-31 19:10:00,7.24,0.38,8.52
54669,2024-03-31 19:20:00,7.33,0.41,8.65
54670,2024-03-31 19:30:00,7.34,0.39,8.37
54671,2024-03-31 19:40:00,7.33,0.41,8.44
54672,2024-03-31 19:50:00,7.33,0.39,8.47
54673,2024-03-31 20:00:00,6.83,0.33,8.38
54674,2024-03-31 20:10:00,6.43,0.27,8.64
54675,2024-03-31 20:20:00,6.28,0.21,8.33
54676,2024-03-31 20:30:00,5.81,0.18,8.23
54677,2024-03-31 20:40:00,6.02,0.21,8.17
54678,2024-03-31 20:50:00,5.94,0.22,8.43
54679,2024-03-31 21:00:00,6.17,0.24,8.54
54680,2024-03-31 21:10:00,6.06,0.22,8.41
54681,2024-03-31 21:20:00,6.24,0.22,8.42
54682,2024-03-31 21:30:00,5.99,0.19,8.4
54683,2024-03-31 21:40:00,5.86,0.18,8.58
54684,2024-03-31 21:50:00,5.64,0.14,8.88
54685,2024-03-31 22:00:00,5.09,0.11,8.74
54686,2024-03-31 22:10:00,5.19,0.11,8.62
54687,2024-03-31 22:20:00,5.25,0.12,8.58
54688,2024-03-31 22:30:00,5.22,0.11,8.59
54689,2024-03-31 22:40:00,5.09,0.09,8.57
54690,2024-03-31 22:50:00,4.65,0.07,8.62
54691,2024-03-31 23:00:00,4.54,0.06,8.63
54692,2024-03-31 23:10:00,4.46,0.05,8.59
54693,2024-03-31 23:20:00,4.15,0.04,8.65
54694,2024-03-31 23:30:00,3.53,0.02,8.68
54695,2024-03-31 23:40:00,3.16,0.01,8.73
54696,2024-03-31 23:50:00,2.09,0.01,8.85
54697,2024-04-01 0:00:00,2.85,0.01,8.77
54698,2024-04-01 0:10:00,3.21,0,8.7
54699,2024-04-01 0:20:00,2.64,0.01,8.64
54700,2024-04-01 0:30:00,1.78,0.01,8.66
54701,2024-04-01 0:40:00,2.6,0.01,8.62
54702,2024-04-01 0:50:00,4.02,0.02,8.62
54703,2024-04-01 1:00:00,3.9,0.01,8.75
54704,2024-04-01 1:10:00,3.64,0,8.88
54705,2024-04-01 1:20:00,3.8,0.02,8.9
54706,2024-04-01 1:30:00,3.73,0.02,8.98
54707,2024-04-01 1:40:00,3.81,0.02,9
54708,2024-04-01 1:50:00,2.56,0.01,8.66
54709,2024-04-01 2:00:00,2.41,0.01,8.54
54710,2024-04-01 2:10:00,2.44,0.01,8.57
54711,2024-04-01 2:20:00,3.29,0.01,8.54
54712,2024-04-01 2:30:00,3.02,0.01,8.58
54713,2024-04-01 2:40:00,3.5,0.01,8.83
54714,2024-04-01 2:50:00,3.57,0.02,8.65
54715,2024-04-01 3:00:00,2.67,0.01,8.02
54716,2024-04-01 3:10:00,3.41,0.01,6.97
54717,2024-04-01 3:20:00,4.32,0.04,6.26
54718,2024-04-01 3:30:00,5.42,0.1,5.98
54719,2024-04-01 3:40:00,5.61,0.12,6.14
54720,2024-04-01 3:50:00,5.49,0.11,6.24
54721,2024-04-01 4:00:00,4.74,0.07,6.36
54722,2024-04-01 4:10:00,3.58,0.02,6.35
54723,2024-04-01 4:20:00,3.16,0.01,5.84
54724,2024-04-01 4:30:00,3.48,0.01,5.7
54725,2024-04-01 4:40:00,5.43,0.06,6.05
54726,2024-04-01 4:50:00,5.17,0.08,6.21
54727,2024-04-01 5:00:00,3.56,0.03,6.3
54728,2024-04-01 5:10:00,3.07,0.01,6.27
54729,2024-04-01 5:20:00,3.74,0.02,6.22
54730,2024-04-01 5:30:00,4.13,0.04,6.27
54731,2024-04-01 5:40:00,3.85,0.04,6.29
54732,2024-04-01 5:50:00,4.2,0.06,6.34
54733,2024-04-01 6:00:00,3.42,0.03,6.29
54734,2024-04-01 6:10:00,2.75,0.01,5.78
54735,2024-04-01 6:20:00,2.75,0,5.37
54736,2024-04-01 6:30:00,3.18,0.02,5
54737,2024-04-01 6:40:00,3.95,0.03,5
54738,2024-04-01 6:50:00,5.09,0.11,5.59
54739,2024-04-01 7:00:00,5.86,0.13,5.4
54740,2024-04-01 7:10:00,5.95,0.22,5.12
54741,2024-04-01 7:20:00,6.61,0.33,5
54742,2024-04-01 7:30:00,6.72,0.31,4.94
54743,2024-04-01 7:40:00,6.57,0.3,5.36
54744,2024-04-01 7:50:00,5.91,0.23,5.39
54745,2024-04-01 8:00:00,6.38,0.28,5.44
54746,2024-04-01 8:10:00,5.6,0.17,5.79
54747,2024-04-01 8:20:00,6.09,0.19,6.19
54748,2024-04-01 8:30:00,6.38,0.24,6.91
54749,2024-04-01 8:40:00,7.18,0.34,7.06
54750,2024-04-01 8:50:00,6.82,0.3,7.35
54751,2024-04-01 9:00:00,7.13,0.3,7.71
54752,2024-04-01 9:10:00,7.17,0.36,8.23
54753,2024-04-01 9:20:00,7.77,0.46,8.21
54754,2024-04-01 9:30:00,7.74,0.47,8.55
54755,2024-04-01 9:40:00,8.3,0.56,8.64
54756,2024-04-01 9:50:00,8.18,0.56,8.9
54757,2024-04-01 10:00:00,8.42,0.55,9.16
54758,2024-04-01 10:10:00,8.25,0.55,9.48
54759,2024-04-01 10:20:00,7.56,0.45,9.98
54760,2024-04-01 10:30:00,7.25,0.38,10.43
54761,2024-04-01 10:40:00,7.57,0.43,10.5
54762,2024-04-01 10:50:00,7.83,0.49,10.8
54763,2024-04-01 11:00:00,7.7,0.47,11.15
54764,2024-04-01 11:10:00,7.65,0.43,11.37
54765,2024-04-01 11:20:00,6.87,0.34,11.58
54766,2024-04-01 11:30:00,6.85,0.35,12.03
54767,2024-04-01 11:40:00,7.44,0.4,12.03
54768,2024-04-01 11:50:00,6.92,0.35,12.48
54769,2024-04-01 12:00:00,7.37,0.38,12.71
54770,2024-04-01 12:10:00,7.29,0.39,12.91
54771,2024-04-01 12:20:00,7.68,0.46,13.3
54772,2024-04-01 12:30:00,8.08,0.55,13.33
54773,2024-04-01 12:40:00,8.02,0.48,13.63
54774,2024-04-01 12:50:00,8.63,0.6,13.83
54775,2024-04-01 13:00:00,8.93,0.64,14.06
54776,2024-04-01 13:10:00,8.26,0.58,14.28
54777,2024-04-01 13:20:00,8.37,0.5,14.59
54778,2024-04-01 13:30:00,8.48,0.56,14.63
54779,2024-04-01 13:40:00,8.34,0.53,14.83
54780,2024-04-01 13:50:00,8.7,0.57,14.87
54781,2024-04-01 14:00:00,9.49,0.72,14.83
54782,2024-04-01 14:10:00,9.54,0.74,14.81
54783,2024-04-01 14:20:00,9.21,0.7,15.12
54784,2024-04-01 14:30:00,8.84,0.64,15.26
54785,2024-04-01 14:40:00,9.97,0.79,15.13
54786,2024-04-01 14:50:00,9.51,0.77,15.48
54787,2024-04-01 15:00:00,9.17,0.69,15.68
54788,2024-04-01 15:10:00,9.83,0.77,15.71
54789,2024-04-01 15:20:00,9.36,0.73,15.81
54790,2024-04-01 15:30:00,10.13,0.81,16.02
54791,2024-04-01 15:40:00,10,0.77,16.18
54792,2024-04-01 15:50:00,10.6,0.87,15.92
54793,2024-04-01 16:00:00,10.9,0.92,15.83
54794,2024-04-01 16:10:00,10.67,0.9,15.95
54795,2024-04-01 16:20:00,9.92,0.82,16.12
54796,2024-04-01 16:30:00,10.49,0.89,16.22
54797,2024-04-01 16:40:00,9.71,0.79,16.37
54798,2024-04-01 16:50:00,10.6,0.91,16.21
54799,2024-04-01 17:00:00,10.38,0.88,16.3
54800,2024-04-01 17:10:00,10.22,0.85,16.5
54801,2024-04-01 17:20:00,10.69,0.93,16.3
54802,2024-04-01 17:30:00,10.92,0.94,16.3
54803,2024-04-01 17:40:00,11.12,0.94,16.27
54804,2024-04-01 17:50:00,10.8,0.92,16.34
54805,2024-04-01 18:00:00,11.24,0.94,16.19
54806,2024-04-01 18:10:00,11.17,0.95,15.98
54807,2024-04-01 18:20:00,11.42,0.96,15.86
54808,2024-04-01 18:30:00,11.45,0.96,15.73
54809,2024-04-01 18:40:00,11.21,0.97,15.54
54810,2024-04-01 18:50:00,11.37,0.97,15.44
54811,2024-04-01 19:00:00,11.46,0.97,15.13
54812,2024-04-01 19:10:00,11.45,0.97,14.77
54813,2024-04-01 19:20:00,11.35,0.97,14.53
54814,2024-04-01 19:30:00,11.76,0.97,14.43
54815,2024-04-01 19:40:00,11.51,0.97,14.19
54816,2024-04-01 19:50:00,11.9,0.97,13.97
54817,2024-04-01 20:00:00,11.62,0.97,13.83
54818,2024-04-01 20:10:00,11.33,0.97,13.63
54819,2024-04-01 20:20:00,11.26,0.96,13.57
54820,2024-04-01 20:30:00,10.59,0.88,13.4
54821,2024-04-01 20:40:00,10.62,0.9,13.42
54822,2024-04-01 20:50:00,9.84,0.75,13.38
54823,2024-04-01 21:00:00,9.05,0.64,13.25
54824,2024-04-01 21:10:00,9.2,0.66,13.14
54825,2024-04-01 21:20:00,8.71,0.58,13.05
54826,2024-04-01 21:30:00,8.21,0.52,13.26
54827,2024-04-01 21:40:00,8.12,0.51,13.15
54828,2024-04-01 21:50:00,7.81,0.51,13.18
54829,2024-04-01 22:00:00,7.44,0.44,13.32
54830,2024-04-01 22:10:00,7.13,0.38,12.72
54831,2024-04-01 22:20:00,7.87,0.46,12.62
54832,2024-04-01 22:30:00,7.08,0.36,12.5
54833,2024-04-01 22:40:00,7.1,0.37,12.38
54834,2024-04-01 22:50:00,7.17,0.4,12.16
54835,2024-04-01 23:00:00,7.17,0.42,11.81
54836,2024-04-01 23:10:00,7.69,0.48,11.77
54837,2024-04-01 23:20:00,7.52,0.48,11.69
54838,2024-04-01 23:30:00,7.44,0.41,11.59
54839,2024-04-01 23:40:00,6.36,0.28,11.46
54840,2024-04-01 23:50:00,6.35,0.27,10.62
54841,2024-04-02 0:00:00,7.09,0.4,10.23
54842,2024-04-02 0:10:00,8.87,0.6,9.41
54843,2024-04-02 0:20:00,10.5,0.88,8.06
54844,2024-04-02 0:30:00,11.47,0.97,7.68
54845,2024-04-02 0:40:00,12.45,0.98,7.36
54846,2024-04-02 0:50:00,12.7,0.98,7.16
54847,2024-04-02 1:00:00,12.68,0.98,7.05
54848,2024-04-02 1:10:00,11.96,0.98,7.05
54849,2024-04-02 1:20:00,11.53,0.98,7.17
54850,2024-04-02 1:30:00,11.7,0.97,7.37
54851,2024-04-02 1:40:00,12.16,0.97,7.47
54852,2024-04-02 1:50:00,11.72,0.97,7.41
54853,2024-04-02 2:00:00,12.28,0.97,7.33
54854,2024-04-02 2:10:00,11.87,0.97,7.19
54855,2024-04-02 2:20:00,11.78,0.97,7.09
54856,2024-04-02 2:30:00,12.3,0.97,7.04
54857,2024-04-02 2:40:00,13.07,0.97,6.94
54858,2024-04-02 2:50:00,13.09,0.97,6.83
54859,2024-04-02 3:00:00,13.33,0.97,6.73
54860,2024-04-02 3:10:00,12.81,0.97,6.61
54861,2024-04-02 3:20:00,13.37,0.97,6.73
54862,2024-04-02 3:30:00,12.81,0.97,6.79
54863,2024-04-02 3:40:00,12.8,0.97,6.85
54864,2024-04-02 3:50:00,12.22,0.97,6.81
54865,2024-04-02 4:00:00,12.48,0.97,6.8
54866,2024-04-02 4:10:00,12.06,0.97,6.74
54867,2024-04-02 4:20:00,12.1,0.97,6.79
54868,2024-04-02 4:30:00,11.82,0.97,6.69
54869,2024-04-02 4:40:00,11.93,0.97,6.69
54870,2024-04-02 4:50:00,12.3,0.97,6.69
54871,2024-04-02 5:00:00,12.06,0.98,6.77
54872,2024-04-02 5:10:00,12,0.97,6.76
54873,2024-04-02 5:20:00,11.9,0.97,6.74
54874,2024-04-02 5:30:00,11.68,0.97,6.74
54875,2024-04-02 5:40:00,11.56,0.97,6.7
54876,2024-04-02 5:50:00,12.42,0.97,6.71
54877,2024-04-02 6:00:00,12.26,0.97,7.11
54878,2024-04-02 6:10:00,11.88,0.97,7.21
54879,2024-04-02 6:20:00,11.04,0.96,7.16
54880,2024-04-02 6:30:00,10.37,0.89,7.29
54881,2024-04-02 6:40:00,10.68,0.93,7.32
54882,2024-04-02 6:50:00,10.77,0.91,7.4
